expcode,subject,session,condition,word,onset,alive,instrument,vehicle,tool,animal,bird,fruit,multinomial
MRH026,417,4,vis,train,408.367,0,0,1,0,0,0,0,2
MRH026,417,4,vis,truck,42.682,0,0,1,0,0,0,0,2
MRH026,417,4,vis,trumpet,450.565,0,1,0,0,0,0,0,1
MRH026,417,4,vis,violin,217.113,0,1,0,0,0,0,0,1
MRH026,417,4,vis,watermelon,98.973,1,0,0,0,0,0,1,6
MRH026,417,5,vis,accordion,422.41,0,1,0,0,0,0,0,1
MRH026,417,5,vis,aeroplane,222.67,0,0,1,0,0,0,0,2
MRH026,417,5,vis,apple,96.128,1,0,0,0,0,0,1,6
MRH026,417,5,vis,axe,208.61,0,0,0,1,0,0,0,3
MRH026,417,5,vis,banana,152.369,1,0,0,0,0,0,1,6
MRH026,417,5,vis,bicycle,6.125,0,0,1,0,0,0,0,2
MRH026,417,5,vis,brush,84.879,0,0,0,1,0,0,0,3
MRH026,417,5,vis,bus,444.922,0,0,1,0,0,0,0,2
MRH026,417,5,vis,car,231.123,0,0,1,0,0,0,0,2
MRH026,417,5,vis,cat,163.617,1,0,0,0,1,0,0,4
MRH026,417,5,vis,chain,250.808,0,0,0,1,0,0,0,3
MRH026,417,5,vis,cherry,374.587,1,0,0,0,0,0,1,6
MRH026,417,5,vis,chicken,304.27,1,0,0,0,0,1,0,5
MRH026,417,5,vis,cow,166.429,1,0,0,0,1,0,0,4
MRH026,417,5,vis,dog,385.853,1,0,0,0,1,0,0,4
MRH026,417,5,vis,drum,425.222,0,1,0,0,0,0,0,1
MRH026,417,5,vis,duck,357.699,1,0,0,0,0,1,0,5
MRH026,417,5,vis,eagle,124.248,1,0,0,0,0,1,0,5
MRH026,417,5,vis,elephant,447.735,1,0,0,0,1,0,0,4
MRH026,417,5,vis,flute,90.503,0,1,0,0,0,0,0,1
MRH026,417,5,vis,frenchhorn,39.87,0,1,0,0,0,0,0,1
MRH026,417,5,vis,grapes,298.646,1,0,0,0,0,0,1,6
MRH026,417,5,vis,guitar,383.041,0,1,0,0,0,0,0,1
MRH026,417,5,vis,hammer,259.244,0,0,0,1,0,0,0,3
MRH026,417,5,vis,harp,307.082,0,1,0,0,0,0,0,1
MRH026,417,5,vis,helicopter,371.76,0,0,1,0,0,0,0,2
MRH026,417,5,vis,horse,236.747,1,0,0,0,1,0,0,4
MRH026,417,5,vis,ladder,65.195,0,0,0,1,0,0,0,3
MRH026,417,5,vis,lemon,419.598,1,0,0,0,0,0,1,6
MRH026,417,5,vis,lion,394.29,1,0,0,0,1,0,0,4
MRH026,417,5,vis,monkey,264.885,1,0,0,0,1,0,0,4
MRH026,417,5,vis,motorcycle,138.308,0,0,1,0,0,0,0,2
MRH026,417,5,vis,ostrich,180.489,1,0,0,0,0,1,0,5
MRH026,417,5,vis,owl,290.21,1,0,0,0,0,1,0,5
MRH026,417,5,vis,peacock,430.846,1,0,0,0,0,1,0,5
MRH026,417,5,vis,penguin,335.204,1,0,0,0,0,1,0,5
MRH026,417,5,vis,piano,121.436,0,1,0,0,0,0,0,1
MRH026,417,5,vis,pliers,273.336,0,0,0,1,0,0,0,3
MRH026,417,5,vis,pumpkin,225.483,1,0,0,0,0,0,1,6
MRH026,417,5,vis,rooster,270.51,1,0,0,0,0,1,0,5
MRH026,417,5,vis,scissors,380.227,0,0,0,1,0,0,0,3
MRH026,417,5,vis,screwdriver,22.997,0,0,0,1,0,0,0,3
MRH026,417,5,vis,screw,194.55,0,0,0,1,0,0,0,3
MRH026,417,5,vis,sheep,17.373,1,0,0,0,1,0,0,4
MRH026,417,5,vis,sled,276.15,0,0,1,0,0,0,0,2
MRH026,417,5,vis,squirrel,48.322,1,0,0,0,1,0,0,4
MRH026,417,5,vis,strawberry,293.022,1,0,0,0,0,0,1,6
MRH026,417,5,vis,swan,34.245,1,0,0,0,0,1,0,5
MRH026,417,5,vis,tomato,321.143,1,0,0,0,0,0,1,6
MRH026,417,5,vis,train,354.887,0,0,1,0,0,0,0,2
MRH026,417,5,vis,truck,442.095,0,0,1,0,0,0,0,2
MRH026,417,5,vis,trumpet,0.501,0,1,0,0,0,0,0,1
MRH026,417,5,vis,violin,42.696,0,1,0,0,0,0,0,1
MRH026,417,5,vis,watermelon,256.432,1,0,0,0,0,0,1,6
MRH026,418,1,vis,accordion,233.938,0,1,0,0,0,0,0,1
MRH026,418,1,vis,aeroplane,335.191,0,0,1,0,0,0,0,2
MRH026,418,1,vis,apple,90.504,1,0,0,0,0,0,1,6
MRH026,418,1,vis,axe,129.891,0,0,0,1,0,0,0,3
MRH026,418,1,vis,banana,346.456,1,0,0,0,0,0,1,6
MRH026,418,1,vis,bicycle,380.234,0,0,1,0,0,0,0,2
MRH026,418,1,vis,brush,315.489,0,0,0,1,0,0,0,3
MRH026,418,1,vis,bus,332.377,0,0,1,0,0,0,0,2
MRH026,418,1,vis,car,450.587,0,0,1,0,0,0,0,2
MRH026,418,1,vis,cat,422.416,1,0,0,0,1,0,0,4
MRH026,418,1,vis,chain,219.878,0,0,0,1,0,0,0,3
MRH026,418,1,vis,cherry,82.052,1,0,0,0,0,0,1,6
MRH026,418,1,vis,chicken,84.878,1,0,0,0,0,1,0,5
MRH026,418,1,vis,cow,399.919,1,0,0,0,1,0,0,4
MRH026,418,1,vis,dog,79.239,1,0,0,0,1,0,0,4
MRH026,418,1,vis,drum,307.053,0,1,0,0,0,0,0,1
MRH026,418,1,vis,duck,444.962,1,0,0,0,0,1,0,5
MRH026,418,1,vis,eagle,366.172,1,0,0,0,0,1,0,5
MRH026,418,1,vis,elephant,292.992,1,0,0,0,1,0,0,4
MRH026,418,1,vis,flute,413.979,0,1,0,0,0,0,0,1
MRH026,418,1,vis,frenchhorn,110.204,0,1,0,0,0,0,0,1
MRH026,418,1,vis,grapes,87.692,1,0,0,0,0,0,1,6
MRH026,418,1,vis,guitar,442.148,0,1,0,0,0,0,0,1
MRH026,418,1,vis,hammer,0.501,0,0,0,1,0,0,0,3
MRH026,418,1,vis,harp,28.622,0,1,0,0,0,0,0,1
MRH026,418,1,vis,helicopter,39.87,0,0,1,0,0,0,0,2
MRH026,418,1,vis,horse,338.018,1,0,0,0,1,0,0,4
MRH026,418,1,vis,ladder,391.483,0,0,0,1,0,0,0,3
MRH026,418,1,vis,lemon,267.684,1,0,0,0,0,0,1,6
MRH026,418,1,vis,lion,281.744,1,0,0,0,1,0,0,4
MRH026,418,1,vis,monkey,430.869,1,0,0,0,1,0,0,4
MRH026,418,1,vis,motorcycle,357.721,0,0,1,0,0,0,0,2
MRH026,418,1,vis,ostrich,93.317,1,0,0,0,0,1,0,5
MRH026,418,1,vis,owl,439.322,1,0,0,0,0,1,0,5
MRH026,418,1,vis,peacock,124.266,1,0,0,0,0,1,0,5
MRH026,418,1,vis,penguin,290.18,1,0,0,0,0,1,0,5
MRH026,418,1,vis,piano,141.139,0,1,0,0,0,0,0,1
MRH026,418,1,vis,pliers,107.377,0,0,0,1,0,0,0,3
MRH026,418,1,vis,pumpkin,59.555,1,0,0,0,0,0,1,6
MRH026,418,1,vis,rooster,259.247,1,0,0,0,0,1,0,5
MRH026,418,1,vis,scissors,76.427,0,0,0,1,0,0,0,3
MRH026,418,1,vis,screwdriver,197.381,0,0,0,1,0,0,0,3
MRH026,418,1,vis,screw,385.858,0,0,0,1,0,0,0,3
MRH026,418,1,vis,sheep,425.243,1,0,0,0,1,0,0,4
MRH026,418,1,vis,sled,318.301,0,0,1,0,0,0,0,2
MRH026,418,1,vis,squirrel,250.811,1,0,0,0,1,0,0,4
MRH026,418,1,vis,strawberry,45.494,1,0,0,0,0,0,1,6
MRH026,418,1,vis,swan,236.75,1,0,0,0,0,1,0,5
MRH026,418,1,vis,tomato,329.55,1,0,0,0,0,0,1,6
MRH026,418,1,vis,train,363.345,0,0,1,0,0,0,0,2
MRH026,418,1,vis,truck,264.871,0,0,1,0,0,0,0,2
MRH026,418,1,vis,trumpet,239.562,0,1,0,0,0,0,0,1
MRH026,418,1,vis,violin,169.26,0,1,0,0,0,0,0,1
MRH026,418,1,vis,watermelon,245.187,1,0,0,0,0,0,1,6
MRH026,418,2,vis,accordion,444.896,0,1,0,0,0,0,0,1
MRH026,418,2,vis,aeroplane,14.562,0,0,1,0,0,0,0,2
MRH026,418,2,vis,apple,166.416,1,0,0,0,0,0,1,6
MRH026,418,2,vis,axe,143.918,0,0,0,1,0,0,0,3
MRH026,418,2,vis,banana,371.765,1,0,0,0,0,0,1,6
MRH026,418,2,vis,bicycle,399.903,0,0,1,0,0,0,0,2
MRH026,418,2,vis,brush,219.862,0,0,0,1,0,0,0,3
MRH026,418,2,vis,bus,323.957,0,0,1,0,0,0,0,2
MRH026,418,2,vis,car,53.931,0,0,1,0,0,0,0,2
MRH026,418,2,vis,cat,82.052,1,0,0,0,1,0,0,4
MRH026,418,2,vis,chain,39.871,0,0,0,1,0,0,0,3
MRH026,418,2,vis,cherry,239.563,1,0,0,0,0,0,1,6
MRH026,418,2,vis,chicken,31.434,1,0,0,0,0,1,0,5
MRH026,418,2,vis,cow,228.315,1,0,0,0,1,0,0,4
MRH026,418,2,vis,dog,211.425,1,0,0,0,1,0,0,4
MRH026,418,2,vis,drum,253.623,0,1,0,0,0,0,0,1
MRH026,418,2,vis,duck,101.737,1,0,0,0,0,1,0,5
MRH026,418,2,vis,eagle,225.502,1,0,0,0,0,1,0,5
MRH026,418,2,vis,elephant,135.482,1,0,0,0,1,0,0,4
MRH026,418,2,vis,flute,301.43,0,1,0,0,0,0,0,1
MRH026,418,2,vis,frenchhorn,112.985,0,1,0,0,0,0,0,1
MRH026,418,2,vis,grapes,194.553,1,0,0,0,0,0,1,6
MRH026,418,2,vis,guitar,340.832,0,1,0,0,0,0,0,1
MRH026,418,2,vis,hammer,3.313,0,0,0,1,0,0,0,3
MRH026,418,2,vis,harp,118.609,0,1,0,0,0,0,0,1
MRH026,418,2,vis,helicopter,304.256,0,0,1,0,0,0,0,2
MRH026,418,2,vis,horse,270.496,1,0,0,0,1,0,0,4
MRH026,418,2,vis,ladder,51.119,0,0,0,1,0,0,0,3
MRH026,418,2,vis,lemon,45.495,1,0,0,0,0,0,1,6
MRH026,418,2,vis,lion,326.771,1,0,0,0,1,0,0,4
MRH026,418,2,vis,monkey,388.638,1,0,0,0,1,0,0,4
MRH026,418,2,vis,motorcycle,391.465,0,0,1,0,0,0,0,2
MRH026,418,2,vis,ostrich,6.125,1,0,0,0,0,1,0,5
MRH026,418,2,vis,owl,267.684,1,0,0,0,0,1,0,5
MRH026,418,2,vis,peacock,67.992,1,0,0,0,0,1,0,5
MRH026,418,2,vis,penguin,124.234,1,0,0,0,0,1,0,5
MRH026,418,2,vis,piano,205.801,0,1,0,0,0,0,0,1
MRH026,418,2,vis,pliers,281.745,0,0,0,1,0,0,0,3
MRH026,418,2,vis,pumpkin,318.318,1,0,0,0,0,0,1,6
MRH026,418,2,vis,rooster,34.246,1,0,0,0,0,1,0,5
MRH026,418,2,vis,scissors,352.08,0,0,0,1,0,0,0,3
MRH026,418,2,vis,screwdriver,188.927,0,0,0,1,0,0,0,3
MRH026,418,2,vis,screw,186.1,0,0,0,1,0,0,0,3
MRH026,418,2,vis,sheep,25.81,1,0,0,0,1,0,0,4
MRH026,418,2,vis,sled,129.858,0,0,1,0,0,0,0,2
MRH026,418,2,vis,squirrel,222.689,1,0,0,0,1,0,0,4
MRH026,418,2,vis,strawberry,259.248,1,0,0,0,0,0,1,6
MRH026,418,2,vis,swan,0.501,1,0,0,0,0,1,0,5
MRH026,418,2,vis,tomato,96.113,1,0,0,0,0,0,1,6
MRH026,418,2,vis,train,295.805,0,0,1,0,0,0,0,2
MRH026,418,2,vis,truck,141.106,0,0,1,0,0,0,0,2
MRH026,418,2,vis,trumpet,200.177,0,1,0,0,0,0,0,1
MRH026,418,2,vis,violin,419.587,0,1,0,0,0,0,0,1
MRH026,418,2,vis,watermelon,363.329,1,0,0,0,0,0,1,6
MRH026,418,4,vis,accordion,70.837,0,1,0,0,0,0,0,1
MRH026,418,4,vis,aeroplane,340.849,0,0,1,0,0,0,0,2
MRH026,418,4,vis,apple,3.313,1,0,0,0,0,0,1,6
MRH026,418,4,vis,axe,31.434,0,0,0,1,0,0,0,3
MRH026,418,4,vis,banana,444.93,1,0,0,0,0,0,1,6
MRH026,418,4,vis,bicycle,107.394,0,0,1,0,0,0,0,2
MRH026,418,4,vis,brush,217.083,0,0,0,1,0,0,0,3
MRH026,418,4,vis,bus,357.738,0,0,1,0,0,0,0,2
MRH026,418,4,vis,car,262.093,0,0,1,0,0,0,0,2
MRH026,418,4,vis,cat,113.019,1,0,0,0,1,0,0,4
MRH026,418,4,vis,chain,17.374,0,0,0,1,0,0,0,3
MRH026,418,4,vis,cherry,239.58,1,0,0,0,0,0,1,6
MRH026,418,4,vis,chicken,290.214,1,0,0,0,0,1,0,5
MRH026,418,4,vis,cow,101.77,1,0,0,0,1,0,0,4
MRH026,418,4,vis,dog,276.154,1,0,0,0,1,0,0,4
MRH026,418,4,vis,drum,352.112,0,1,0,0,0,0,0,1
MRH026,418,4,vis,duck,231.144,1,0,0,0,0,1,0,5
MRH026,418,4,vis,eagle,326.772,1,0,0,0,0,1,0,5
MRH026,418,4,vis,elephant,408.372,1,0,0,0,1,0,0,4
MRH026,418,4,vis,flute,256.469,0,1,0,0,0,0,0,1
MRH026,418,4,vis,frenchhorn,402.748,0,1,0,0,0,0,0,1
MRH026,418,4,vis,grapes,160.841,1,0,0,0,0,0,1,6
MRH026,418,4,vis,guitar,197.398,0,1,0,0,0,0,0,1
MRH026,418,4,vis,hammer,177.714,0,0,0,1,0,0,0,3
MRH026,418,4,vis,harp,56.775,0,1,0,0,0,0,0,1
MRH026,418,4,vis,helicopter,169.277,0,0,1,0,0,0,0,2
MRH026,418,4,vis,horse,84.898,1,0,0,0,1,0,0,4
MRH026,418,4,vis,ladder,312.711,0,0,0,1,0,0,0,3
MRH026,418,4,vis,lemon,321.147,1,0,0,0,0,0,1,6
MRH026,418,4,vis,lion,430.869,1,0,0,0,1,0,0,4
MRH026,418,4,vis,monkey,380.251,1,0,0,0,1,0,0,4
MRH026,418,4,vis,motorcycle,53.948,0,0,1,0,0,0,0,2
MRH026,418,4,vis,ostrich,48.324,1,0,0,0,0,1,0,5
MRH026,418,4,vis,owl,42.683,1,0,0,0,0,1,0,5
MRH026,418,4,vis,peacock,349.286,1,0,0,0,0,1,0,5
MRH026,418,4,vis,penguin,405.56,1,0,0,0,0,1,0,5
MRH026,418,4,vis,piano,242.407,0,1,0,0,0,0,0,1
MRH026,418,4,vis,pliers,394.312,0,0,0,1,0,0,0,3
MRH026,418,4,vis,pumpkin,422.433,1,0,0,0,0,0,1,6
MRH026,418,4,vis,rooster,433.681,1,0,0,0,0,1,0,5
MRH026,418,4,vis,scissors,59.589,0,0,0,1,0,0,0,3
MRH026,418,4,vis,screwdriver,0.501,0,0,0,1,0,0,0,3
MRH026,418,4,vis,screw,428.057,0,0,0,1,0,0,0,3
MRH026,418,4,vis,sheep,132.703,1,0,0,0,1,0,0,4
MRH026,418,4,vis,sled,374.611,0,0,1,0,0,0,0,2
MRH026,418,4,vis,squirrel,346.473,1,0,0,0,1,0,0,4
MRH026,418,4,vis,strawberry,143.952,1,0,0,0,0,0,1,6
MRH026,418,4,vis,swan,248.033,1,0,0,0,0,1,0,5
MRH026,418,4,vis,tomato,183.338,1,0,0,0,0,0,1,6
MRH026,418,4,vis,train,377.438,0,0,1,0,0,0,0,2
MRH026,418,4,vis,truck,411.185,0,0,1,0,0,0,0,2
MRH026,418,4,vis,trumpet,259.281,0,1,0,0,0,0,0,1
MRH026,418,4,vis,violin,228.331,0,1,0,0,0,0,0,1
MRH026,418,4,vis,watermelon,194.586,1,0,0,0,0,0,1,6
MRH026,418,5,vis,accordion,177.712,0,1,0,0,0,0,0,1
MRH026,418,5,vis,aeroplane,332.412,0,0,1,0,0,0,0,2
MRH026,418,5,vis,apple,37.075,1,0,0,0,0,0,1,6
MRH026,418,5,vis,axe,447.742,0,0,0,1,0,0,0,3
MRH026,418,5,vis,banana,315.54,1,0,0,0,0,0,1,6
MRH026,418,5,vis,bicycle,211.459,0,0,1,0,0,0,0,2
MRH026,418,5,vis,brush,242.392,0,0,0,1,0,0,0,3
MRH026,418,5,vis,bus,436.477,0,0,1,0,0,0,0,2
MRH026,418,5,vis,car,197.398,0,0,1,0,0,0,0,2
MRH026,418,5,vis,cat,135.5,1,0,0,0,1,0,0,4
MRH026,418,5,vis,chain,0.501,0,0,0,1,0,0,0,3
MRH026,418,5,vis,cherry,276.154,1,0,0,0,0,0,1,6
MRH026,418,5,vis,chicken,397.091,1,0,0,0,0,1,0,5
MRH026,418,5,vis,cow,203.022,1,0,0,0,1,0,0,4
MRH026,418,5,vis,dog,428.024,1,0,0,0,1,0,0,4
MRH026,418,5,vis,drum,107.378,0,1,0,0,0,0,0,1
MRH026,418,5,vis,duck,166.446,1,0,0,0,0,1,0,5
MRH026,418,5,vis,eagle,141.123,1,0,0,0,0,1,0,5
MRH026,418,5,vis,elephant,51.135,1,0,0,0,1,0,0,4
MRH026,418,5,vis,flute,169.26,0,1,0,0,0,0,0,1
MRH026,418,5,vis,frenchhorn,256.469,0,1,0,0,0,0,0,1
MRH026,418,5,vis,grapes,368.97,1,0,0,0,0,0,1,6
MRH026,418,5,vis,guitar,321.165,0,1,0,0,0,0,0,1
MRH026,418,5,vis,hammer,8.937,0,0,0,1,0,0,0,3
MRH026,418,5,vis,harp,208.646,0,1,0,0,0,0,0,1
MRH026,418,5,vis,helicopter,79.257,0,0,1,0,0,0,0,2
MRH026,418,5,vis,horse,338.036,1,0,0,0,1,0,0,4
MRH026,418,5,vis,ladder,262.093,0,0,0,1,0,0,0,3
MRH026,418,5,vis,lemon,225.519,1,0,0,0,0,0,1,6
MRH026,418,5,vis,lion,163.62,1,0,0,0,1,0,0,4
MRH026,418,5,vis,monkey,287.402,1,0,0,0,1,0,0,4
MRH026,418,5,vis,motorcycle,433.664,0,0,1,0,0,0,0,2
MRH026,418,5,vis,ostrich,439.304,1,0,0,0,0,1,0,5
MRH026,418,5,vis,owl,385.842,1,0,0,0,0,1,0,5
MRH026,418,5,vis,peacock,354.909,1,0,0,0,0,1,0,5
MRH026,418,5,vis,penguin,183.338,1,0,0,0,0,1,0,5
MRH026,418,5,vis,piano,340.848,0,1,0,0,0,0,0,1
MRH026,418,5,vis,pliers,129.874,0,0,0,1,0,0,0,3
MRH026,418,5,vis,pumpkin,76.444,1,0,0,0,0,0,1,6
MRH026,418,5,vis,rooster,231.143,1,0,0,0,0,1,0,5
MRH026,418,5,vis,scissors,374.594,0,0,0,1,0,0,0,3
MRH026,418,5,vis,screwdriver,155.183,0,0,0,1,0,0,0,3
MRH026,418,5,vis,screw,174.885,0,0,0,1,0,0,0,3
MRH026,418,5,vis,sheep,304.275,1,0,0,0,1,0,0,4
MRH026,418,5,vis,sled,416.775,0,0,1,0,0,0,0,2
MRH026,418,5,vis,squirrel,65.196,1,0,0,0,1,0,0,4
MRH026,418,5,vis,strawberry,430.851,1,0,0,0,0,0,1,6
MRH026,418,5,vis,swan,17.388,1,0,0,0,0,1,0,5
MRH026,418,5,vis,tomato,14.562,1,0,0,0,0,0,1,6
MRH026,418,5,vis,train,402.715,0,0,1,0,0,0,0,2
MRH026,418,5,vis,truck,307.101,0,0,1,0,0,0,0,2
MRH026,418,5,vis,trumpet,11.749,0,1,0,0,0,0,0,1
MRH026,418,5,vis,violin,450.569,0,1,0,0,0,0,0,1
MRH026,418,5,vis,watermelon,93.317,1,0,0,0,0,0,1,6
MRH026,419,1,vis,accordion,290.231,0,1,0,0,0,0,0,1
MRH026,419,1,vis,aeroplane,262.093,0,0,1,0,0,0,0,2
MRH026,419,1,vis,apple,335.224,1,0,0,0,0,0,1,6
MRH026,419,1,vis,axe,31.434,0,0,0,1,0,0,0,3
MRH026,419,1,vis,banana,93.3,1,0,0,0,0,0,1,6
MRH026,419,1,vis,bicycle,73.616,0,0,1,0,0,0,0,2
MRH026,419,1,vis,brush,309.915,0,0,0,1,0,0,0,3
MRH026,419,1,vis,bus,67.991,0,0,1,0,0,0,0,2
MRH026,419,1,vis,car,228.331,0,0,1,0,0,0,0,2
MRH026,419,1,vis,cat,214.271,1,0,0,0,1,0,0,4
MRH026,419,1,vis,chain,28.622,0,0,0,1,0,0,0,3
MRH026,419,1,vis,cherry,413.963,1,0,0,0,0,0,1,6
MRH026,419,1,vis,chicken,107.361,1,0,0,0,0,1,0,5
MRH026,419,1,vis,cow,6.125,1,0,0,0,1,0,0,4
MRH026,419,1,vis,dog,59.555,1,0,0,0,1,0,0,4
MRH026,419,1,vis,drum,203.022,0,1,0,0,0,0,0,1
MRH026,419,1,vis,duck,405.527,1,0,0,0,0,1,0,5
MRH026,419,1,vis,eagle,326.788,1,0,0,0,0,1,0,5
MRH026,419,1,vis,elephant,0.501,1,0,0,0,1,0,0,4
MRH026,419,1,vis,flute,360.533,0,1,0,0,0,0,0,1
MRH026,419,1,vis,frenchhorn,20.186,0,1,0,0,0,0,0,1
MRH026,419,1,vis,grapes,186.148,1,0,0,0,0,0,1,6
MRH026,419,1,vis,guitar,248.031,0,1,0,0,0,0,0,1
MRH026,419,1,vis,hammer,51.119,0,0,0,1,0,0,0,3
MRH026,419,1,vis,harp,419.587,0,1,0,0,0,0,0,1
MRH026,419,1,vis,helicopter,422.399,0,0,1,0,0,0,0,2
MRH026,419,1,vis,horse,298.667,1,0,0,0,1,0,0,4
MRH026,419,1,vis,ladder,143.935,0,0,0,1,0,0,0,3
MRH026,419,1,vis,lemon,397.09,1,0,0,0,0,0,1,6
MRH026,419,1,vis,lion,146.762,1,0,0,0,1,0,0,4
MRH026,419,1,vis,monkey,188.962,1,0,0,0,1,0,0,4
MRH026,419,1,vis,motorcycle,349.285,0,0,1,0,0,0,0,2
MRH026,419,1,vis,ostrich,172.072,1,0,0,0,0,1,0,5
MRH026,419,1,vis,owl,436.46,1,0,0,0,0,1,0,5
MRH026,419,1,vis,peacock,208.646,1,0,0,0,0,1,0,5
MRH026,419,1,vis,penguin,363.345,1,0,0,0,0,1,0,5
MRH026,419,1,vis,piano,174.885,0,1,0,0,0,0,0,1
MRH026,419,1,vis,pliers,377.406,0,0,0,1,0,0,0,3
MRH026,419,1,vis,pumpkin,127.046,1,0,0,0,0,0,1,6
MRH026,419,1,vis,rooster,276.153,1,0,0,0,0,1,0,5
MRH026,419,1,vis,scissors,90.488,0,0,0,1,0,0,0,3
MRH026,419,1,vis,screwdriver,340.848,0,0,0,1,0,0,0,3
MRH026,419,1,vis,screw,278.966,0,0,0,1,0,0,0,3
MRH026,419,1,vis,sheep,129.872,1,0,0,0,1,0,0,4
MRH026,419,1,vis,sled,301.479,0,0,1,0,0,0,0,2
MRH026,419,1,vis,squirrel,112.985,1,0,0,0,1,0,0,4
MRH026,419,1,vis,strawberry,264.905,1,0,0,0,0,0,1,6
MRH026,419,1,vis,swan,442.084,1,0,0,0,0,1,0,5
MRH026,419,1,vis,tomato,87.676,1,0,0,0,0,0,1,6
MRH026,419,1,vis,train,281.792,0,0,1,0,0,0,0,2
MRH026,419,1,vis,truck,236.767,0,0,1,0,0,0,0,2
MRH026,419,1,vis,trumpet,321.164,0,1,0,0,0,0,0,1
MRH026,419,1,vis,violin,169.26,0,1,0,0,0,0,0,1
MRH026,419,1,vis,watermelon,245.204,1,0,0,0,0,0,1,6
MRH026,419,2,vis,accordion,11.763,0,1,0,0,0,0,0,1
MRH026,419,2,vis,aeroplane,31.465,0,0,1,0,0,0,0,2
MRH026,419,2,vis,apple,253.637,1,0,0,0,0,0,1,6
MRH026,419,2,vis,axe,278.963,0,0,0,1,0,0,0,3
MRH026,419,2,vis,banana,183.335,1,0,0,0,0,0,1,6
MRH026,419,2,vis,bicycle,124.264,0,0,1,0,0,0,0,2
MRH026,419,2,vis,brush,281.79,0,0,0,1,0,0,0,3
MRH026,419,2,vis,bus,408.368,0,0,1,0,0,0,0,2
MRH026,419,2,vis,car,338.034,0,0,1,0,0,0,0,2
MRH026,419,2,vis,cat,385.856,1,0,0,0,1,0,0,4
MRH026,419,2,vis,chain,211.456,0,0,0,1,0,0,0,3
MRH026,419,2,vis,cherry,413.994,1,0,0,0,0,0,1,6
MRH026,419,2,vis,chicken,309.913,1,0,0,0,0,1,0,5
MRH026,419,2,vis,cow,25.84,1,0,0,0,1,0,0,4
MRH026,419,2,vis,dog,416.82,1,0,0,0,1,0,0,4
MRH026,419,2,vis,drum,197.395,0,1,0,0,0,0,0,1
MRH026,419,2,vis,duck,45.525,1,0,0,0,0,1,0,5
MRH026,419,2,vis,eagle,107.391,1,0,0,0,0,1,0,5
MRH026,419,2,vis,elephant,442.163,1,0,0,0,1,0,0,4
MRH026,419,2,vis,flute,225.516,0,1,0,0,0,0,0,1
MRH026,419,2,vis,frenchhorn,329.597,0,1,0,0,0,0,0,1
MRH026,419,2,vis,grapes,143.963,1,0,0,0,0,0,1,6
MRH026,419,2,vis,guitar,323.973,0,1,0,0,0,0,0,1
MRH026,419,2,vis,hammer,394.292,0,0,0,1,0,0,0,3
MRH026,419,2,vis,harp,368.983,0,1,0,0,0,0,0,1
MRH026,419,2,vis,helicopter,239.578,0,0,1,0,0,0,0,2
MRH026,419,2,vis,horse,295.852,1,0,0,0,1,0,0,4
MRH026,419,2,vis,ladder,3.327,0,0,0,1,0,0,0,3
MRH026,419,2,vis,lemon,399.916,1,0,0,0,0,0,1,6
MRH026,419,2,vis,lion,366.171,1,0,0,0,1,0,0,4
MRH026,419,2,vis,monkey,141.137,1,0,0,0,1,0,0,4
MRH026,419,2,vis,motorcycle,357.735,0,0,1,0,0,0,0,2
MRH026,419,2,vis,ostrich,0.513,1,0,0,0,0,1,0,5
MRH026,419,2,vis,owl,430.883,1,0,0,0,0,1,0,5
MRH026,419,2,vis,peacock,391.48,1,0,0,0,0,1,0,5
MRH026,419,2,vis,penguin,129.888,1,0,0,0,0,1,0,5
MRH026,419,2,vis,piano,20.2,0,1,0,0,0,0,0,1
MRH026,419,2,vis,pliers,113.016,0,0,0,1,0,0,0,3
MRH026,419,2,vis,pumpkin,6.139,1,0,0,0,0,0,1,6
MRH026,419,2,vis,rooster,84.895,1,0,0,0,0,1,0,5
MRH026,419,2,vis,scissors,53.961,0,0,0,1,0,0,0,3
MRH026,419,2,vis,screwdriver,439.336,0,0,0,1,0,0,0,3
MRH026,419,2,vis,screw,73.646,0,0,0,1,0,0,0,3
MRH026,419,2,vis,sheep,132.7,1,0,0,0,1,0,0,4
MRH026,419,2,vis,sled,118.64,0,0,1,0,0,0,0,2
MRH026,419,2,vis,squirrel,98.955,1,0,0,0,1,0,0,4
MRH026,419,2,vis,strawberry,28.652,1,0,0,0,0,0,1,6
MRH026,419,2,vis,swan,267.713,1,0,0,0,0,1,0,5
MRH026,419,2,vis,tomato,163.65,1,0,0,0,0,0,1,6
MRH026,419,2,vis,train,326.785,0,0,1,0,0,0,0,2
MRH026,419,2,vis,truck,340.86,0,0,1,0,0,0,0,2
MRH026,419,2,vis,trumpet,138.324,0,1,0,0,0,0,0,1
MRH026,419,2,vis,violin,110.203,0,1,0,0,0,0,0,1
MRH026,419,2,vis,watermelon,149.589,1,0,0,0,0,0,1,6
MRH026,419,4,vis,accordion,70.803,0,1,0,0,0,0,0,1
MRH026,419,4,vis,aeroplane,183.287,0,0,1,0,0,0,0,2
MRH026,419,4,vis,apple,323.942,1,0,0,0,0,0,1,6
MRH026,419,4,vis,axe,273.291,0,0,0,1,0,0,0,3
MRH026,419,4,vis,banana,349.285,1,0,0,0,0,0,1,6
MRH026,419,4,vis,bicycle,304.241,0,0,1,0,0,0,0,2
